split	question_id	YN_Acc	F_Strict	F_Lenient	F_MRR	L_P	L_R	L_F1	YN_macroF1	YN_F1_yes	YN_F1_no
training14b_10pct_sample_answers	5e6de3f21af46fc130000022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e4b52e36d0a27794100001b	0.0	0.0	0.0	0.0	0.5	0.5	0.5	NA	NA	NA
training14b_10pct_sample_answers	5e2d7ceefbd6abf43b00000b	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5e35d3c6158f994d3a000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0
training14b_10pct_sample_answers	5e47546d3f54159529000019	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e4609b83f54159529000005	0.0	0.0	0.0	0.0	0.4	0.5	0.4444444444444445	NA	NA	NA
training14b_10pct_sample_answers	5d386ed6a1e1595105000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e4b5f9a6d0a277941000021	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5e52c0c76d0a27794100004b	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5e6e8897c6a8763d23000003	0.0	0.0	0.0	0.0	0.2	0.5	0.28571428571428575	NA	NA	NA
training14b_10pct_sample_answers	5e7f64a5835f4e477700001e	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5e7f5d83835f4e4777000017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e2dfab2fbd6abf43b00001d	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5e30f417fbd6abf43b000043	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5e2f9e0dfbd6abf43b000034	0.0	0.0	0.0	0.0	1.0	1.0	1.0	NA	NA	NA
training14b_10pct_sample_answers	5cf4dec0a49efeb44c00000c	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5e31cc22fbd6abf43b000050	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5e3e843748dab47f26000007	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5e30ee25fbd6abf43b00003f	0.0	0.0	0.0	0.0	0.3333333333333333	1.0	0.5	NA	NA	NA
training14b_10pct_sample_answers	5e31d181fbd6abf43b000053	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5cd96f33a49efeb44c000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e2906948b3851296d00000a	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5e482160d14c9f295d00000c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e36d807b5b409ea5300000a	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5e355e20fbd6abf43b000065	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e46da9c3f5415952900000a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e2a046caa19d74431000008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e2dac4efbd6abf43b00000f	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5e2a080caa19d7443100000a	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e2f9ceefbd6abf43b000033	0.0	0.0	0.0	0.0	0.6	0.75	0.6666666666666665	NA	NA	NA
training14b_10pct_sample_answers	5e48efd9f8b2df0d49000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5c7006037c78d6947100005d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e2a04feaa19d74431000009	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5e5015436d0a277941000037	0.0	0.0	0.0	0.0	0.6666666666666666	1.0	0.8	NA	NA	NA
training14b_10pct_sample_answers	5e55046fb761aafe09000004	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	NA	NA	NA
training14b_10pct_sample_answers	5d35e421b3a638076300000d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e51dab06d0a27794100003d	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	5e7641a0c6a8763d23000011	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	601c18eb1cb411341a000010	0.0	0.0	0.0	0.0	0.14285714285714285	0.25	0.18181818181818182	NA	NA	NA
training14b_10pct_sample_answers	5e52c96b6d0a27794100004f	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	60258edd1cb411341a0000a9	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	602598301cb411341a0000b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e9209792d3121100d00000b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	602593101cb411341a0000ab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5fd0d880a43ad31278000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5e91ffc22d3121100d000002	0.0	0.0	0.0	0.0	0.7142857142857143	1.0	0.8333333333333333	NA	NA	NA
training14b_10pct_sample_answers	602599251cb411341a0000b1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	6053bd5194d57fd879000018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	6060e1a094d57fd879000049	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	6025fd261cb411341a0000bf	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	6026ef311cb411341a0000d4	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	6032a8b91cb411341a000149	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	60314c361cb411341a00012e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	603285861cb411341a000141	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	604b6a941cb411341a00016f	0.0	0.0	0.0	0.0	0.3333333333333333	0.16666666666666666	0.2222222222222222	NA	NA	NA
training14b_10pct_sample_answers	605281cf94d57fd879000015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	601c44ab1cb411341a00001c	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	5fdb43aea43ad3127800002b	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	601db8111cb411341a00004b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	603281cb1cb411341a000140	0.0	0.0	0.0	0.0	0.6	0.75	0.6666666666666665	NA	NA	NA
training14b_10pct_sample_answers	6080646c4e6a4cf630000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	601d72181cb411341a000034	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	NA	NA	NA
training14b_10pct_sample_answers	6023598a1cb411341a00009b	0.0	0.0	0.0	0.0	1.0	0.5	0.6666666666666666	NA	NA	NA
training14b_10pct_sample_answers	6060e03394d57fd879000048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0
training14b_10pct_sample_answers	602c17d41cb411341a000118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	601c3f041cb411341a000018	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	606b800994d57fd879000071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	6060701c94d57fd87900003c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5fd779b4a43ad31278000004	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	606b396994d57fd879000063	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	60311f691cb411341a00012a	0.0	0.0	0.0	0.0	1.0	1.0	1.0	NA	NA	NA
training14b_10pct_sample_answers	5fe31307a43ad3127800003d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	606b7e5694d57fd879000070	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	61f95f9f882a024a1000004e	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	621b78e63a8413c65300003f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	606bfeb494d57fd879000074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	61f810a5882a024a1000003e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	6027446d1cb411341a0000dd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0
training14b_10pct_sample_answers	606b32af94d57fd879000060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	61f52f22882a024a10000002	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	6206bf3cc9dfcb9c0900003d	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	6217d8f03a8413c653000021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	602c2ade1cb411341a000124	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	601ec0c91cb411341a00005f	0.0	0.0	0.0	0.0	0.45454545454545453	0.625	0.5263157894736842	NA	NA	NA
training14b_10pct_sample_answers	6217dccc3a8413c65300002e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	624c919ee764a53204000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	626aed2fe764a53204000043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	62015485c9dfcb9c09000023	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	6201a85cc9dfcb9c0900002a	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	61f7c9ac882a024a10000028	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	62507ca3e764a5320400000f	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	6250a917e764a53204000013	0.0	0.0	0.0	0.0	1.0	1.0	1.0	NA	NA	NA
training14b_10pct_sample_answers	61f608d4882a024a10000023	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	61f938e7882a024a10000049	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	6278dd6156bf9aee6f000012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	621e2b7a54ca071a71a3bf9c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	6279392856bf9aee6f00001d	0.0	0.0	0.0	0.0	0.06666666666666667	0.3333333333333333	0.1111111111111111	NA	NA	NA
training14b_10pct_sample_answers	6278dc0c56bf9aee6f000010	0.0	0.0	0.0	0.0	0.5555555555555556	0.11904761904761904	0.196078431372549	NA	NA	NA
training14b_10pct_sample_answers	61f58de2882a024a1000000a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	62211c853a8413c65300006d	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	6206c22ac9dfcb9c0900003e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	62190ca03a8413c653000035	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5fe1fc84a43ad31278000036	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	5fdb4100a43ad31278000015	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	6024a6871cb411341a0000a4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	622d1ed13a8413c6530000a3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	623a24d6f0baec9a1b000002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	622dfb133a8413c6530000a8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	622901d23a8413c65300008c	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	623345bf3a8413c6530000ab	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	643d41e757b1c7a315000037	0.0	0.0	0.0	0.0	0.5	0.3333333333333333	0.4	NA	NA	NA
training14b_10pct_sample_answers	6441302d57b1c7a315000056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0
training14b_10pct_sample_answers	63f02b50f36125a426000014	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	6440092d57b1c7a315000040	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	63f741a633942b094c000009	0.0	0.0	0.0	0.0	0.5	0.5	0.5	NA	NA	NA
training14b_10pct_sample_answers	64371a4257b1c7a315000029	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	6429eb8457b1c7a31500000a	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	641c5201690f196b51000040	0.0	0.0	0.0	0.0	0.6	0.1875	0.2857142857142857	NA	NA	NA
training14b_10pct_sample_answers	643c183b57b1c7a31500002c	0.0	0.0	0.0	0.0	1.0	0.75	0.8571428571428571	NA	NA	NA
training14b_10pct_sample_answers	6431f7de57b1c7a31500001b	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	6402c0d5201352f04a000008	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	63f03c47f36125a42600001e	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	642c82c557b1c7a315000012	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	6432f75757b1c7a31500001d	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	63eeec79f36125a426000006	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	61fa941ec9dfcb9c09000005	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	6440306357b1c7a315000046	0.0	0.0	0.0	0.0	1.0	1.0	1.0	NA	NA	NA
training14b_10pct_sample_answers	644e81fa57b1c7a315000079	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	640418af201352f04a000018	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	644298cc57b1c7a315000062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	6446caac57b1c7a315000074	0.0	0.0	0.0	0.0	0.8	0.5714285714285714	0.6666666666666666	NA	NA	NA
training14b_10pct_sample_answers	6415c53e690f196b51000012	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	63f02a82f36125a426000013	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	640c8309201352f04a000024	0.0	0.0	0.0	0.0	0.2	0.2	0.20000000000000004	NA	NA	NA
training14b_10pct_sample_answers	6415c599690f196b51000013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	63f56f7533942b094c000002	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	65f1d234c4010b4d78000005	0.0	0.0	0.0	0.0	0.6666666666666666	0.16666666666666666	0.26666666666666666	NA	NA	NA
training14b_10pct_sample_answers	65f8447fc4010b4d78000043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	644108b157b1c7a315000053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	65f70b9cc4010b4d7800001c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	65f86f03c4010b4d7800005b	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	65d126471930410b1300002b	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	661688cefdcbea915f000053	0.0	0.0	0.0	0.0	0.5	0.4	0.4444444444444445	NA	NA	NA
training14b_10pct_sample_answers	65d36e761930410b13000044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	662fc122187cba990d000012	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	66302487187cba990d000031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	66151045fdcbea915f000048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	662cfd21187cba990d000009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	661686e4fdcbea915f000052	0.0	0.0	0.0	0.0	0.2	0.125	0.15384615384615385	NA	NA	NA
training14b_10pct_sample_answers	662e44e9187cba990d00000b	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	65d1350f1930410b13000038	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	NA	1.0
training14b_10pct_sample_answers	65cfdc561930410b13000026	0.0	0.0	0.0	0.0	0.6666666666666666	1.0	0.8	NA	NA	NA
training14b_10pct_sample_answers	660c0a85fdcbea915f000030	0.0	0.0	0.0	0.0	0.6	0.5	0.5454545454545454	NA	NA	NA
training14b_10pct_sample_answers	65cfd3961930410b1300001f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	65cfdaae1930410b13000025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	65f7778fc4010b4d78000031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA
training14b_10pct_sample_answers	65d375011930410b1300004a	0.0	0.0	0.0	0.0	1.0	1.0	1.0	NA	NA	NA
training14b_10pct_sample_answers	660998d1fdcbea915f000013	0.0	0.0	0.0	0.0	0.25	0.25	0.25	NA	NA	NA
training14b_10pct_sample_answers	660bbc09fdcbea915f00002a	0.0	0.0	0.0	0.0	0.3	0.375	0.33333333333333326	NA	NA	NA
training14b_10pct_sample_answers	661d96c9eac11fad33000028	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	66099c30fdcbea915f000024	0.0	0.0	0.0	0.0	0.6666666666666666	0.4	0.5	NA	NA	NA
training14b_10pct_sample_answers	65f77618c4010b4d7800002e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	661d6473eac11fad33000027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	66165f2afdcbea915f000051	0.0	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	661d51fdeac11fad3300001d	0.0	0.0	0.0	0.0	0.42857142857142855	0.3333333333333333	0.375	NA	NA	NA
training14b_10pct_sample_answers	65cf96ce1930410b1300000a	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	NA
training14b_10pct_sample_answers	65cfa8f81930410b13000010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
training14b_10pct_sample_answers	65f7789dc4010b4d78000034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA
